id_nilai,id_krs,nilai_angka,nilai_huruf,bobot_nilai,ip_semester,ipk_kumulatif,tgl_input
42597,42597,67.93,B-,2.7,1.87,2.93,2026-05-26
42598,42598,86.69,A,4.0,2.27,2.96,2026-05-26
42599,42599,76.18,B+,3.3,2.38,2.97,2026-05-26
42600,42600,61.98,C+,2.3,2.37,2.95,2026-05-26
42601,42601,10.05,E,0.0,0.0,0.0,2026-05-26
42602,42602,19.42,E,0.0,0.0,0.0,2026-05-26
42603,42603,48.16,D,1.0,0.18,0.18,2026-05-26
42604,42604,81.93,A-,3.7,0.94,0.94,2026-05-26
42605,42605,71.65,B,3.0,1.19,1.19,2026-05-26
42606,42606,67.85,B-,2.7,1.43,1.43,2026-05-26
42607,42607,66.78,B-,2.7,1.55,1.55,2026-05-26
42608,42608,83.52,A-,3.7,3.7,1.74,2026-05-26
42609,42609,66.91,B-,2.7,3.1,1.85,2026-05-26
42610,42610,80.1,A-,3.7,3.33,2.04,2026-05-26
42611,42611,78.57,B+,3.3,3.32,2.16,2026-05-26
42612,42612,60.53,C+,2.3,3.1,2.17,2026-05-26
42613,42613,53.39,D,1.0,1.0,2.11,2026-05-26
42614,42614,65.2,B-,2.7,2.02,2.15,2026-05-26
42615,42615,67.76,B-,2.7,2.28,2.19,2026-05-26
42616,42616,70.59,B,3.0,2.47,2.24,2026-05-26
42617,42617,82.42,A-,3.7,2.66,2.3,2026-05-26
42618,42618,45.68,D,1.0,2.44,2.25,2026-05-26
42619,42619,90.75,A,4.0,2.7,2.35,2026-05-26
42620,42620,61.67,C+,2.3,2.3,2.35,2026-05-26
42621,42621,70.57,B,3.0,2.58,2.37,2026-05-26
42622,42622,70.87,B,3.0,2.74,2.4,2026-05-26
42623,42623,97.44,A,4.0,3.08,2.48,2026-05-26
42624,42624,72.07,B,3.0,3.06,2.5,2026-05-26
42625,42625,66.2,B-,2.7,3.02,2.51,2026-05-26
42626,42626,75.27,B+,3.3,3.06,2.54,2026-05-26
42627,42627,83.28,A-,3.7,3.7,2.59,2026-05-26
42628,42628,73.71,B,3.0,3.35,2.6,2026-05-26
42629,42629,60.54,C+,2.3,3.0,2.59,2026-05-26
42630,42630,77.02,B+,3.3,3.07,2.62,2026-05-26
42631,42631,82.65,A-,3.7,3.2,2.65,2026-05-26
42632,42632,72.0,B,3.0,3.17,2.66,2026-05-26
42633,42633,78.88,B+,3.3,3.3,2.68,2026-05-26
42634,42634,71.31,B,3.0,3.15,2.69,2026-05-26
42635,42635,90.43,A,4.0,3.43,2.73,2026-05-26
42636,42636,66.86,B-,2.7,3.25,2.73,2026-05-26
42637,42637,66.16,B-,2.7,3.14,2.73,2026-05-26
42638,42638,93.0,A,4.0,4.0,2.76,2026-05-26
42639,42639,72.59,B,3.0,3.5,2.76,2026-05-26
42640,42640,72.6,B,3.0,3.29,2.77,2026-05-26
42641,42641,77.28,B+,3.3,3.29,2.78,2026-05-26
42642,42642,76.35,B+,3.3,3.29,2.79,2026-05-26
42643,42643,81.2,A-,3.7,3.37,2.81,2026-05-26
42644,42644,97.12,A,4.0,4.0,2.83,2026-05-26
42645,42645,71.54,B,3.0,3.4,2.84,2026-05-26
42646,42646,77.27,B+,3.3,3.36,2.85,2026-05-26
42647,42647,85.16,A,4.0,3.54,2.87,2026-05-26
42648,42648,76.19,B+,3.3,3.49,2.88,2026-05-26
42649,42649,70.16,B,3.0,3.0,2.88,2026-05-26
42650,42650,63.41,C+,2.3,2.58,2.87,2026-05-26
42651,42651,90.55,A,4.0,3.11,2.9,2026-05-26
42652,42652,80.89,A-,3.7,3.27,2.91,2026-05-26
42653,42653,98.36,A,4.0,3.43,2.93,2026-05-26
42654,42654,83.15,A-,3.7,3.7,3.7,2026-05-26
42655,42655,20.0,E,0.0,1.85,1.85,2026-05-26
42656,42656,61.63,C+,2.3,2.0,2.0,2026-05-26
42657,42657,83.92,A-,3.7,2.43,2.43,2026-05-26
42658,42658,82.73,A-,3.7,2.68,2.68,2026-05-26
42659,42659,82.81,A-,3.7,2.8,2.8,2026-05-26
42660,42660,67.9,B-,2.7,2.79,2.79,2026-05-26
42661,42661,63.77,C+,2.3,2.3,2.72,2026-05-26
42662,42662,99.12,A,4.0,3.15,2.88,2026-05-26
42663,42663,89.51,A,4.0,3.43,3.0,2026-05-26
42664,42664,80.01,A-,3.7,3.52,3.08,2026-05-26
42665,42665,75.59,B+,3.3,3.48,3.1,2026-05-26
42666,42666,71.08,B,3.0,3.0,3.09,2026-05-26
42667,42667,49.45,D,1.0,2.2,2.99,2026-05-26
42668,42668,75.91,B+,3.3,2.61,3.01,2026-05-26
42669,42669,71.67,B,3.0,2.72,3.01,2026-05-26
42670,42670,77.43,B+,3.3,2.84,3.03,2026-05-26
42671,42671,75.68,B+,3.3,2.92,3.04,2026-05-26
42672,42672,70.52,B,3.0,2.93,3.04,2026-05-26
42673,42673,78.85,B+,3.3,3.3,3.06,2026-05-26
42674,42674,68.8,B-,2.7,3.0,3.04,2026-05-26
42675,42675,75.48,B+,3.3,3.1,3.05,2026-05-26
42676,42676,85.6,A,4.0,3.38,3.11,2026-05-26
42677,42677,68.3,B-,2.7,3.25,3.09,2026-05-26
42678,42678,80.99,A-,3.7,3.7,3.11,2026-05-26
42679,42679,83.83,A-,3.7,3.7,3.13,2026-05-26
42680,42680,95.2,A,4.0,3.83,3.17,2026-05-26
42681,42681,75.7,B+,3.3,3.7,3.18,2026-05-26
42682,42682,82.52,A-,3.7,3.7,3.2,2026-05-26
42683,42683,80.56,A-,3.7,3.7,3.21,2026-05-26
42684,42684,76.87,B+,3.3,3.64,3.22,2026-05-26
42685,42685,90.0,A,4.0,4.0,3.24,2026-05-26
42686,42686,86.72,A,4.0,4.0,3.26,2026-05-26
42687,42687,10.01,E,0.0,2.67,3.17,2026-05-26
42688,42688,75.35,B+,3.3,2.82,3.17,2026-05-26
42689,42689,76.05,B+,3.3,2.92,3.17,2026-05-26
42690,42690,72.51,B,3.0,2.93,3.17,2026-05-26
42691,42691,91.69,A,4.0,4.0,3.19,2026-05-26
42692,42692,70.92,B,3.0,3.5,3.19,2026-05-26
42693,42693,77.61,B+,3.3,3.43,3.19,2026-05-26
42694,42694,75.96,B+,3.3,3.4,3.19,2026-05-26
42695,42695,80.47,A-,3.7,3.46,3.2,2026-05-26
42696,42696,76.75,B+,3.3,3.44,3.21,2026-05-26
42697,42697,62.8,C+,2.3,2.3,2.3,2026-05-26
42698,42698,1.45,E,0.0,0.92,0.92,2026-05-26
42699,42699,49.5,D,1.0,0.95,0.95,2026-05-26
42700,42700,68.07,B-,2.7,1.43,1.43,2026-05-26
42701,42701,78.72,B+,3.3,1.83,1.83,2026-05-26
42702,42702,88.27,A,4.0,2.21,2.21,2026-05-26
42703,42703,67.4,B-,2.7,2.7,2.26,2026-05-26
42704,42704,92.31,A,4.0,3.35,2.43,2026-05-26
42705,42705,66.61,B-,2.7,3.07,2.46,2026-05-26
42706,42706,52.79,D,1.0,2.45,2.3,2026-05-26
42707,42707,65.63,B-,2.7,2.51,2.34,2026-05-26
42708,42708,81.02,A-,3.7,2.88,2.57,2026-05-26
42709,42709,68.02,B-,2.7,2.7,2.58,2026-05-26
42710,42710,56.77,C,2.0,2.35,2.54,2026-05-26
42711,42711,55.68,C,2.0,2.26,2.51,2026-05-26
42712,42712,62.95,C+,2.3,2.27,2.5,2026-05-26
42713,42713,51.86,D,1.0,2.08,2.44,2026-05-26
42714,42714,67.12,B-,2.7,2.19,2.45,2026-05-26
42715,42715,76.03,B+,3.3,3.3,2.5,2026-05-26
42716,42716,75.79,B+,3.3,3.3,2.54,2026-05-26
42717,42717,70.26,B,3.0,3.2,2.56,2026-05-26
42718,42718,91.49,A,4.0,3.4,2.63,2026-05-26
42719,42719,68.36,B-,2.7,3.26,2.63,2026-05-26
42720,42720,89.16,A,4.0,3.38,2.69,2026-05-26
42721,42721,65.44,B-,2.7,3.29,2.69,2026-05-26
42722,42722,73.76,B,3.0,3.0,2.7,2026-05-26
42723,42723,56.64,C,2.0,2.6,2.69,2026-05-26
42724,42724,77.5,B+,3.3,2.86,2.71,2026-05-26
42725,42725,77.88,B+,3.3,2.98,2.73,2026-05-26
42726,42726,62.33,C+,2.3,2.84,2.71,2026-05-26
42727,42727,81.01,A-,3.7,3.7,2.74,2026-05-26
42728,42728,80.96,A-,3.7,3.7,2.77,2026-05-26
42729,42729,67.99,B-,2.7,3.33,2.77,2026-05-26
42730,42730,55.69,C,2.0,2.96,2.74,2026-05-26
42731,42731,66.35,B-,2.7,2.91,2.74,2026-05-26
42732,42732,67.27,B-,2.7,2.88,2.74,2026-05-26
42733,42733,93.24,A,4.0,3.06,2.78,2026-05-26
42734,42734,78.01,B+,3.3,3.3,3.3,2026-05-26
42735,42735,78.36,B+,3.3,3.3,3.3,2026-05-26
42736,42736,67.25,B-,2.7,3.1,3.1,2026-05-26
42737,42737,77.03,B+,3.3,3.15,3.15,2026-05-26
42738,42738,98.29,A,4.0,3.32,3.32,2026-05-26
42739,42739,81.56,A-,3.7,3.38,3.38,2026-05-26
42740,42740,76.32,B+,3.3,3.3,3.37,2026-05-26
42741,42741,77.78,B+,3.3,3.3,3.36,2026-05-26
42742,42742,51.28,D,1.0,2.53,3.1,2026-05-26
42743,42743,72.86,B,3.0,2.65,3.09,2026-05-26
42744,42744,77.32,B+,3.3,2.78,3.11,2026-05-26
42745,42745,76.02,B+,3.3,2.87,3.12,2026-05-26
42746,42746,75.37,B+,3.3,2.93,3.14,2026-05-26
42747,42747,90.62,A,4.0,4.0,3.2,2026-05-26
42748,42748,95.78,A,4.0,4.0,3.25,2026-05-26
42749,42749,56.76,C,2.0,3.33,3.18,2026-05-26
42750,42750,75.9,B+,3.3,3.32,3.18,2026-05-26
42751,42751,81.13,A-,3.7,3.4,3.21,2026-05-26
42752,42752,90.33,A,4.0,3.5,3.25,2026-05-26
42753,42753,77.96,B+,3.3,3.47,3.26,2026-05-26
42754,42754,83.78,A-,3.7,3.7,3.28,2026-05-26
42755,42755,98.27,A,4.0,3.85,3.31,2026-05-26
42756,42756,82.82,A-,3.7,3.8,3.33,2026-05-26
42757,42757,72.08,B,3.0,3.6,3.31,2026-05-26
42758,42758,61.43,C+,2.3,3.34,3.27,2026-05-26
42759,42759,91.47,A,4.0,4.0,3.3,2026-05-26
42760,42760,72.72,B,3.0,3.5,3.29,2026-05-26
42761,42761,78.7,B+,3.3,3.43,3.29,2026-05-26
42762,42762,75.17,B+,3.3,3.4,3.29,2026-05-26
42763,42763,80.34,A-,3.7,3.46,3.3,2026-05-26
42764,42764,77.26,B+,3.3,3.43,3.3,2026-05-26
42765,42765,80.82,A-,3.7,3.7,3.32,2026-05-26
42766,42766,81.2,A-,3.7,3.7,3.33,2026-05-26
42767,42767,85.16,A,4.0,3.8,3.35,2026-05-26
42768,42768,85.35,A,4.0,3.85,3.37,2026-05-26
42769,42769,82.18,A-,3.7,3.82,3.38,2026-05-26
42770,42770,87.58,A,4.0,3.85,3.39,2026-05-26
42771,42771,97.49,A,4.0,4.0,4.0,2026-05-26
42772,42772,72.75,B,3.0,3.5,3.5,2026-05-26
42773,42773,83.3,A-,3.7,3.57,3.57,2026-05-26
42774,42774,71.97,B,3.0,3.43,3.43,2026-05-26
42775,42775,72.61,B,3.0,3.34,3.34,2026-05-26
42776,42776,80.85,A-,3.7,3.4,3.4,2026-05-26
42777,42777,37.73,E,0.0,2.91,2.91,2026-05-26
42778,42778,75.35,B+,3.3,3.3,2.96,2026-05-26
42779,42779,45.76,D,1.0,2.15,2.74,2026-05-26
42780,42780,61.79,C+,2.3,2.21,2.69,2026-05-26
42781,42781,65.97,B-,2.7,2.32,2.69,2026-05-26
42782,42782,78.67,B+,3.3,2.51,2.74,2026-05-26
42783,42783,81.18,A-,3.7,2.69,2.81,2026-05-26
42784,42784,82.8,A-,3.7,3.7,2.87,2026-05-26
42785,42785,78.0,B+,3.3,3.5,2.9,2026-05-26
42786,42786,67.92,B-,2.7,3.23,2.89,2026-05-26
42787,42787,66.6,B-,2.7,3.1,2.88,2026-05-26
42788,42788,78.7,B+,3.3,3.14,2.9,2026-05-26
42789,42789,68.21,B-,2.7,3.07,2.89,2026-05-26
42790,42790,73.18,B,3.0,3.0,2.9,2026-05-26
42791,42791,80.53,A-,3.7,3.35,2.93,2026-05-26
42792,42792,67.82,B-,2.7,3.13,2.92,2026-05-26
42793,42793,77.8,B+,3.3,3.16,2.93,2026-05-26
42794,42794,78.37,B+,3.3,3.19,2.95,2026-05-26
42795,42795,71.89,B,3.0,3.16,2.95,2026-05-26
42796,42796,72.28,B,3.0,3.0,2.95,2026-05-26
42797,42797,82.7,A-,3.7,3.3,2.98,2026-05-26
42798,42798,62.49,C+,2.3,3.08,2.96,2026-05-26
42799,42799,67.16,B-,2.7,2.98,2.96,2026-05-26
42800,42800,75.1,B+,3.3,3.05,2.97,2026-05-26
42801,42801,83.11,A-,3.7,3.7,3.7,2026-05-26
42802,42802,82.09,A-,3.7,3.7,3.7,2026-05-26
42803,42803,36.34,E,0.0,2.31,2.31,2026-05-26
42804,42804,95.55,A,4.0,2.77,2.77,2026-05-26
42805,42805,95.25,A,4.0,2.96,2.96,2026-05-26
42806,42806,63.58,C+,2.3,2.84,2.84,2026-05-26
42807,42807,71.77,B,3.0,2.86,2.86,2026-05-26
42808,42808,90.31,A,4.0,4.0,3.02,2026-05-26
42809,42809,68.65,B-,2.7,3.13,2.95,2026-05-26
42810,42810,75.63,B+,3.3,3.18,2.98,2026-05-26
42811,42811,70.69,B,3.0,3.14,2.99,2026-05-26
42812,42812,70.95,B,3.0,3.12,2.99,2026-05-26
42813,42813,63.27,C+,2.3,3.0,2.94,2026-05-26
42814,42814,41.36,E,0.0,2.62,2.73,2026-05-26
42815,42815,6.91,E,0.0,0.0,2.55,2026-05-26
42816,42816,60.93,C+,2.3,1.15,2.54,2026-05-26
42817,42817,47.7,D,1.0,1.11,2.48,2026-05-26
42818,42818,81.16,A-,3.7,1.82,2.54,2026-05-26
42819,42819,82.35,A-,3.7,2.22,2.61,2026-05-26
42820,42820,75.44,B+,3.3,2.41,2.64,2026-05-26
42821,42821,88.71,A,4.0,2.65,2.7,2026-05-26
42822,42822,72.79,B,3.0,3.0,3.0,2026-05-26
42823,42823,90.82,A,4.0,3.4,3.4,2026-05-26
42824,42824,69.0,B-,2.7,3.14,3.14,2026-05-26
42825,42825,72.35,B,3.0,3.1,3.1,2026-05-26
42826,42826,57.01,C,2.0,2.86,2.86,2026-05-26
42827,42827,70.9,B,3.0,2.89,2.89,2026-05-26
42828,42828,73.16,B,3.0,2.92,2.92,2026-05-26
42829,42829,73.83,B,3.0,3.0,2.93,2026-05-26
42830,42830,77.28,B+,3.3,3.15,2.97,2026-05-26
42831,42831,81.05,A-,3.7,3.33,3.03,2026-05-26
42832,42832,45.14,D,1.0,2.91,2.91,2026-05-26
42833,42833,68.0,B-,2.7,2.88,2.9,2026-05-26
42834,42834,87.41,A,4.0,4.0,3.06,2026-05-26
42835,42835,75.77,B+,3.3,3.77,3.08,2026-05-26
42836,42836,72.56,B,3.0,3.63,3.07,2026-05-26
42837,42837,60.07,C+,2.3,3.34,3.03,2026-05-26
42838,42838,78.7,B+,3.3,3.34,3.04,2026-05-26
42839,42839,26.89,E,0.0,2.83,2.88,2026-05-26
42840,42840,86.72,A,4.0,2.99,2.94,2026-05-26
42841,42841,78.5,B+,3.3,3.3,3.3,2026-05-26
42842,42842,60.99,C+,2.3,2.8,2.8,2026-05-26
42843,42843,60.39,C+,2.3,2.63,2.63,2026-05-26
42844,42844,82.8,A-,3.7,2.9,2.9,2026-05-26
42845,42845,97.73,A,4.0,3.06,3.06,2026-05-26
42846,42846,65.77,B-,2.7,3.01,3.01,2026-05-26
42847,42847,76.95,B+,3.3,3.3,3.06,2026-05-26
42848,42848,58.74,C,2.0,2.65,2.91,2026-05-26
42849,42849,85.05,A,4.0,3.1,3.04,2026-05-26
42850,42850,80.78,A-,3.7,3.25,3.11,2026-05-26
42851,42851,71.04,B,3.0,3.2,3.1,2026-05-26
42852,42852,38.26,E,0.0,0.0,2.83,2026-05-26
42853,42853,70.55,B,3.0,1.5,2.84,2026-05-26
42854,42854,80.72,A-,3.7,2.05,2.89,2026-05-26
42855,42855,75.92,B+,3.3,2.39,2.92,2026-05-26
42856,42856,92.62,A,4.0,2.74,2.99,2026-05-26
42857,42857,81.56,A-,3.7,2.91,3.03,2026-05-26
42858,42858,62.79,C+,2.3,2.3,2.99,2026-05-26
42859,42859,71.9,B,3.0,2.65,2.99,2026-05-26
42860,42860,78.3,B+,3.3,2.87,3.01,2026-05-26
42861,42861,80.43,A-,3.7,3.07,3.04,2026-05-26
42862,42862,87.76,A,4.0,3.26,3.09,2026-05-26
42863,42863,46.64,D,1.0,2.88,2.99,2026-05-26
42864,42864,66.33,B-,2.7,2.7,2.7,2026-05-26
42865,42865,76.49,B+,3.3,3.06,3.06,2026-05-26
42866,42866,98.55,A,4.0,3.41,3.41,2026-05-26
42867,42867,70.07,B,3.0,3.33,3.33,2026-05-26
42868,42868,63.29,C+,2.3,3.09,3.09,2026-05-26
42869,42869,76.74,B+,3.3,3.13,3.13,2026-05-26
42870,42870,72.15,B,3.0,3.11,3.11,2026-05-26
42871,42871,70.21,B,3.0,3.0,3.1,2026-05-26
42872,42872,70.03,B,3.0,3.0,3.09,2026-05-26
42873,42873,63.97,C+,2.3,2.74,3.0,2026-05-26
42874,42874,58.04,C,2.0,2.54,2.9,2026-05-26
42875,42875,65.92,B-,2.7,2.57,2.88,2026-05-26
42876,42876,76.45,B+,3.3,2.7,2.92,2026-05-26
42877,42877,70.54,B,3.0,3.0,2.92,2026-05-26
42878,42878,77.73,B+,3.3,3.2,2.97,2026-05-26
42879,42879,56.84,C,2.0,2.9,2.91,2026-05-26
42880,42880,77.17,B+,3.3,2.96,2.93,2026-05-26
42881,42881,81.43,A-,3.7,3.05,2.96,2026-05-26
42882,42882,61.02,C+,2.3,2.3,2.92,2026-05-26
42883,42883,72.19,B,3.0,2.65,2.93,2026-05-26
42884,42884,96.39,A,4.0,3.1,2.98,2026-05-26
42885,42885,75.0,B+,3.3,3.15,2.99,2026-05-26
42886,42886,63.36,C+,2.3,2.87,2.93,2026-05-26
42887,42887,98.52,A,4.0,3.03,2.98,2026-05-26
42888,42888,83.15,A-,3.7,3.11,3.01,2026-05-26
42889,42889,94.88,A,4.0,4.0,3.04,2026-05-26
42890,42890,68.21,B-,2.7,3.35,3.03,2026-05-26
42891,42891,82.34,A-,3.7,3.47,3.06,2026-05-26
42892,42892,70.68,B,3.0,3.38,3.05,2026-05-26
42893,42893,94.06,A,4.0,3.51,3.09,2026-05-26
42894,42894,80.52,A-,3.7,3.55,3.11,2026-05-26
42895,42895,78.16,B+,3.3,3.3,3.11,2026-05-26
42896,42896,90.71,A,4.0,3.65,3.14,2026-05-26
42897,42897,51.8,D,1.0,2.77,3.08,2026-05-26
42898,42898,46.93,D,1.0,2.32,3.02,2026-05-26
42899,42899,83.01,A-,3.7,2.6,3.04,2026-05-26
42900,42900,78.44,B+,3.3,3.3,3.04,2026-05-26
42901,42901,62.57,C+,2.3,2.63,3.0,2026-05-26
42902,42902,68.73,B-,2.7,2.65,3.0,2026-05-26
42903,42903,62.6,C+,2.3,2.57,2.98,2026-05-26
42904,42904,62.53,C+,2.3,2.54,2.97,2026-05-26
42905,42905,76.09,B+,3.3,2.66,2.98,2026-05-26
42906,42906,62.92,C+,2.3,2.61,2.96,2026-05-26
42907,42907,71.88,B,3.0,3.0,3.0,2026-05-26
42908,42908,77.08,B+,3.3,3.15,3.15,2026-05-26
42909,42909,71.74,B,3.0,3.1,3.1,2026-05-26
42910,42910,48.13,D,1.0,2.45,2.45,2026-05-26
42911,42911,70.26,B,3.0,2.56,2.56,2026-05-26
42912,42912,49.05,D,1.0,1.0,2.31,2026-05-26
42913,42913,72.89,B,3.0,2.0,2.4,2026-05-26
42914,42914,60.01,C+,2.3,2.12,2.39,2026-05-26
42915,42915,70.27,B,3.0,2.32,2.45,2026-05-26
42916,42916,91.24,A,4.0,2.64,2.6,2026-05-26
42917,42917,75.57,B+,3.3,3.3,2.66,2026-05-26
42918,42918,76.6,B+,3.3,3.3,2.72,2026-05-26
42919,42919,81.51,A-,3.7,3.42,2.79,2026-05-26
42920,42920,68.54,B-,2.7,3.3,2.79,2026-05-26
42921,42921,72.39,B,3.0,3.24,2.8,2026-05-26
42922,42922,70.17,B,3.0,3.2,2.81,2026-05-26
42923,42923,70.13,B,3.0,3.18,2.82,2026-05-26
42924,42924,75.35,B+,3.3,3.3,2.85,2026-05-26
42925,42925,81.38,A-,3.7,3.5,2.89,2026-05-26
42926,42926,61.6,C+,2.3,3.1,2.86,2026-05-26
42927,42927,72.41,B,3.0,3.07,2.87,2026-05-26
42928,42928,83.66,A-,3.7,3.2,2.91,2026-05-26
42929,42929,76.32,B+,3.3,3.3,2.92,2026-05-26
42930,42930,61.83,C+,2.3,2.8,2.9,2026-05-26
42931,42931,72.76,B,3.0,2.87,2.9,2026-05-26
42932,42932,82.97,A-,3.7,3.02,2.92,2026-05-26
42933,42933,80.59,A-,3.7,3.16,2.95,2026-05-26
42934,42934,56.29,C,2.0,2.96,2.92,2026-05-26
42935,42935,53.01,D,1.0,2.67,2.85,2026-05-26
42936,42936,76.93,B+,3.3,3.3,2.86,2026-05-26
42937,42937,13.9,E,0.0,1.32,2.77,2026-05-26
42938,42938,66.97,B-,2.7,1.84,2.77,2026-05-26
42939,42939,73.05,B,3.0,2.15,2.77,2026-05-26
42940,42940,73.64,B,3.0,2.38,2.78,2026-05-26
42941,42941,61.4,C+,2.3,2.37,2.77,2026-05-26
42942,42942,80.32,A-,3.7,3.7,2.8,2026-05-26
42943,42943,82.57,A-,3.7,3.7,2.83,2026-05-26
42944,42944,86.41,A,4.0,3.79,2.86,2026-05-26
42945,42945,89.77,A,4.0,3.84,2.89,2026-05-26
42946,42946,75.65,B+,3.3,3.77,2.89,2026-05-26
42947,42947,80.18,A-,3.7,3.7,2.91,2026-05-26
42948,42948,78.96,B+,3.3,3.5,2.92,2026-05-26
42949,42949,55.13,C,2.0,2.9,2.89,2026-05-26
42950,42950,78.05,B+,3.3,2.97,2.9,2026-05-26
42951,42951,88.7,A,4.0,3.17,2.92,2026-05-26
42952,42952,82.18,A-,3.7,3.26,2.94,2026-05-26
42953,42953,67.72,B-,2.7,3.18,2.94,2026-05-26
42954,42954,70.18,B,3.0,3.0,3.0,2026-05-26
42955,42955,49.88,D,1.0,2.0,2.0,2026-05-26
42956,42956,72.14,B,3.0,2.5,2.5,2026-05-26
42957,42957,75.96,B+,3.3,2.66,2.66,2026-05-26
42958,42958,76.98,B+,3.3,2.77,2.77,2026-05-26
42959,42959,68.66,B-,2.7,2.76,2.76,2026-05-26
42960,42960,73.45,B,3.0,2.79,2.79,2026-05-26
42961,42961,95.03,A,4.0,4.0,2.92,2026-05-26
42962,42962,89.98,A,4.0,4.0,3.03,2026-05-26
42963,42963,46.13,D,1.0,3.25,2.9,2026-05-26
42964,42964,96.11,A,4.0,3.45,3.0,2026-05-26
42965,42965,71.02,B,3.0,3.29,3.0,2026-05-26
42966,42966,73.2,B,3.0,3.25,3.0,2026-05-26
42967,42967,91.32,A,4.0,4.0,4.0,2026-05-26
42968,42968,75.24,B+,3.3,3.53,3.53,2026-05-26
42969,42969,71.43,B,3.0,3.4,3.4,2026-05-26
42970,42970,89.56,A,4.0,3.52,3.52,2026-05-26
42971,42971,83.53,A-,3.7,3.55,3.55,2026-05-26
42972,42972,72.08,B,3.0,3.47,3.47,2026-05-26
42973,42973,75.54,B+,3.3,3.45,3.45,2026-05-26
42974,42974,68.57,B-,2.7,2.7,3.37,2026-05-26
42975,42975,82.71,A-,3.7,3.2,3.4,2026-05-26
42976,42976,53.29,D,1.0,2.47,3.18,2026-05-26
42977,42977,75.47,B+,3.3,2.68,3.19,2026-05-26
42978,42978,80.77,A-,3.7,2.88,3.23,2026-05-26
42979,42979,56.0,C,2.0,2.73,3.14,2026-05-26
42980,42980,65.08,B-,2.7,2.7,3.12,2026-05-26
42981,42981,55.29,C,2.0,2.28,3.05,2026-05-26
42982,42982,73.32,B,3.0,2.55,3.05,2026-05-26
42983,42983,13.55,E,0.0,1.85,2.88,2026-05-26
42984,42984,73.36,B,3.0,2.1,2.88,2026-05-26
42985,42985,80.67,A-,3.7,2.58,2.96,2026-05-26
42986,42986,78.25,B+,3.3,3.3,2.98,2026-05-26
42987,42987,66.0,B-,2.7,2.9,2.95,2026-05-26
42988,42988,68.4,B-,2.7,2.85,2.94,2026-05-26
42989,42989,94.6,A,4.0,3.08,2.98,2026-05-26
42990,42990,76.25,B+,3.3,3.12,3.0,2026-05-26
42991,42991,86.93,A,4.0,4.0,4.0,2026-05-26
42992,42992,72.4,B,3.0,3.5,3.5,2026-05-26
42993,42993,55.36,C,2.0,3.0,3.0,2026-05-26
42994,42994,71.69,B,3.0,3.0,3.0,2026-05-26
42995,42995,76.5,B+,3.3,3.06,3.06,2026-05-26
42996,42996,98.8,A,4.0,4.0,3.17,2026-05-26
42997,42997,63.69,C+,2.3,2.98,3.04,2026-05-26
42998,42998,62.2,C+,2.3,2.72,2.94,2026-05-26
42999,42999,81.67,A-,3.7,2.99,3.03,2026-05-26
43000,43000,65.16,B-,2.7,2.93,3.0,2026-05-26
43001,43001,77.44,B+,3.3,2.99,3.03,2026-05-26
43002,43002,71.01,B,3.0,3.0,3.02,2026-05-26
43003,43003,70.01,B,3.0,3.0,3.02,2026-05-26
43004,43004,73.75,B,3.0,3.0,3.02,2026-05-26
43005,43005,62.89,C+,2.3,2.77,2.97,2026-05-26
43006,43006,88.77,A,4.0,3.07,3.04,2026-05-26
43007,43007,76.54,B+,3.3,3.12,3.05,2026-05-26
43008,43008,95.99,A,4.0,4.0,4.0,2026-05-26
43009,43009,75.77,B+,3.3,3.65,3.65,2026-05-26
43010,43010,61.48,C+,2.3,3.2,3.2,2026-05-26
43011,43011,76.19,B+,3.3,3.22,3.22,2026-05-26
43012,43012,71.33,B,3.0,3.18,3.18,2026-05-26
43013,43013,82.0,A-,3.7,3.27,3.27,2026-05-26
43014,43014,60.71,C+,2.3,3.02,3.02,2026-05-26
43015,43015,76.91,B+,3.3,3.3,3.06,2026-05-26
43016,43016,73.09,B,3.0,3.15,3.05,2026-05-26
43017,43017,50.63,D,1.0,2.43,2.86,2026-05-26
43018,43018,82.07,A-,3.7,2.75,2.93,2026-05-26
43019,43019,82.8,A-,3.7,2.94,2.99,2026-05-26
43020,43020,70.9,B,3.0,2.95,2.99,2026-05-26
43021,43021,82.96,A-,3.7,3.7,3.04,2026-05-26
43022,43022,65.6,B-,2.7,3.2,3.02,2026-05-26
43023,43023,82.27,A-,3.7,3.37,3.06,2026-05-26
43024,43024,75.25,B+,3.3,3.35,3.07,2026-05-26
43025,43025,83.71,A-,3.7,3.42,3.11,2026-05-26
43026,43026,67.42,B-,2.7,2.7,3.08,2026-05-26
43027,43027,72.86,B,3.0,2.85,3.08,2026-05-26
43028,43028,77.49,B+,3.3,3.0,3.09,2026-05-26
43029,43029,72.48,B,3.0,3.0,3.09,2026-05-26
43030,43030,76.63,B+,3.3,3.06,3.1,2026-05-26
43031,43031,81.33,A-,3.7,3.7,3.12,2026-05-26
43032,43032,78.68,B+,3.3,3.54,3.12,2026-05-26
43033,43033,70.5,B,3.0,3.34,3.12,2026-05-26
43034,43034,80.69,A-,3.7,3.49,3.16,2026-05-26
43035,43035,77.3,B+,3.3,3.46,3.17,2026-05-26
43036,43036,75.98,B+,3.3,3.44,3.17,2026-05-26
43037,43037,83.66,A-,3.7,3.7,3.7,2026-05-26
